series,date,division,index
abs,2016-05-01,21,120.34
abs,2016-06-01,21,97.569
abs,2016-07-01,21,107.913
abs,2016-08-01,21,107.058
abs,2016-09-01,21,117.87
abs,2016-10-01,21,109.135
abs,2016-11-01,21,99.666
abs,2016-12-01,21,107.149
abs,2017-01-01,21,89.393
abs,2017-02-01,21,99.684
abs,2017-03-01,21,104.405
abs,2017-04-01,21,113.322
abs,2017-05-01,21,127.455
abs,2017-06-01,21,99.086
abs,2017-07-01,21,112.012
abs,2017-08-01,21,110.931
abs,2017-09-01,21,121.241
abs,2017-10-01,21,119.237
abs,2017-11-01,21,111.138
abs,2017-12-01,21,105.456
abs,2018-01-01,21,97.231
abs,2018-02-01,21,108.324
abs,2018-03-01,21,110.844
abs,2018-04-01,21,121.863
abs,2018-05-01,21,130.573
abs,2018-06-01,21,104.518
abs,2018-07-01,21,117.251
abs,2018-08-01,21,118.079
abs,2018-09-01,21,128.28
abs,2018-10-01,21,125.223
abs,2018-11-01,21,114.377
abs,2018-12-01,21,114.108
abs,2019-01-01,21,101.628
abs,2019-02-01,21,115.012
abs,2019-03-01,21,119.714
abs,2019-04-01,21,125.702
abs,2019-05-01,21,135.152
abs,2019-06-01,21,109.9
abs,2019-07-01,21,125.112
abs,2019-08-01,21,122.497
abs,2019-09-01,21,129.296
abs,2019-10-01,21,127.176
abs,2019-11-01,21,119.449
abs,2019-12-01,21,117.789
abs,2020-01-01,21,105.702
abs,2020-02-01,21,121.339
abs,2020-03-01,21,123.939
abs,2020-04-01,21,131.304
abs,2020-05-01,21,139.265
abs,2020-06-01,21,149.576
abs,2020-07-01,21,151.619
abs,2020-08-01,21,150.718
abs,2020-09-01,21,161.061
abs,2020-10-01,21,150.001
abs,2020-11-01,21,135.946
abs,2020-12-01,21,138.446
abs,2021-01-01,21,125.702
abs,2021-02-01,21,147.269
abs,2021-03-01,21,153.466
abs,2021-04-01,21,149.852
abs,2021-05-01,21,149.412
abs,2021-06-01,21,166.058
abs,2021-07-01,21,165.13
abs,2021-08-01,21,170.265
abs,2021-09-01,21,184.76
abs,2021-10-01,21,177.667
abs,2021-11-01,21,162.004
abs,2021-12-01,21,167.67
abs,2022-01-01,21,150.826
abs,2022-02-01,21,155.212
abs,2022-03-01,21,162.675
abs,2022-04-01,21,159.878
abs,2022-05-01,21,154.899
abs,2022-06-01,21,173.359
abs,2022-07-01,21,180.847
abs,2022-08-01,21,184.895
abs,2022-09-01,21,191.054
abs,2022-10-01,21,181.867
abs,2022-11-01,21,164.991
abs,2022-12-01,21,175.91
abs,2023-01-01,21,155.928
abs,2023-02-01,21,169.251
abs,2023-03-01,21,170.79
abs,2023-04-01,21,163.855
abs,2023-05-01,21,160.059
abs,2023-06-01,21,165.311
abs,2023-07-01,21,173.965
abs,2023-08-01,21,176.182
abs,2023-09-01,21,178.291
abs,2023-10-01,21,177.867
abs,2023-11-01,21,154.337
abs,2023-12-01,21,175.491
abs,2024-01-01,21,161.684
abs,2024-02-01,21,180.084
abs,2024-03-01,21,180.943
abs,2024-04-01,21,176.254
abs,2024-05-01,21,167.133
abs,2024-06-01,21,179.838
abs,2024-07-01,21,186.765
abs,2024-08-01,21,186.065
abs,2024-09-01,21,188.003
abs,2024-10-01,21,182.311
abs,2024-11-01,21,162.752
abs,2024-12-01,21,185.451
abs,2025-01-01,21,164.764
abs,2025-02-01,21,192.556
abs,2025-03-01,21,192.458
abs,2025-04-01,21,188.098
abs,2025-05-01,21,182.507
abs,2025-06-01,21,192.879
abs,2025-07-01,21,202.145
abs,2025-08-01,21,202.838
abs,2025-09-01,21,207.006
abs,2025-10-01,21,207.331
abs,2025-11-01,21,177.801
abs,2025-12-01,21,195.08
abs,2026-01-01,21,170.397
abs,2026-02-01,21,197.414
abs,2026-03-01,21,191.176
abs,2026-04-01,21,198.05
abs,2026-05-01,21,187.058
growth_yoy,2016-01-01,21,3.92
growth_yoy,2016-02-01,21,4.327
growth_yoy,2016-03-01,21,3.819
growth_yoy,2016-04-01,21,5.284
growth_yoy,2016-05-01,21,3.039
growth_yoy,2016-06-01,21,3.297
growth_yoy,2016-07-01,21,2.145
growth_yoy,2016-08-01,21,6.356
growth_yoy,2016-09-01,21,3.28
growth_yoy,2016-10-01,21,5.122
growth_yoy,2016-11-01,21,9.531
growth_yoy,2016-12-01,21,3.914
growth_yoy,2017-01-01,21,2.616
growth_yoy,2017-02-01,21,3.869
growth_yoy,2017-03-01,21,7.563
growth_yoy,2017-04-01,21,6.479
growth_yoy,2017-05-01,21,5.913
growth_yoy,2017-06-01,21,1.554
growth_yoy,2017-07-01,21,3.799
growth_yoy,2017-08-01,21,3.618
growth_yoy,2017-09-01,21,2.86
growth_yoy,2017-10-01,21,9.257
growth_yoy,2017-11-01,21,11.51
growth_yoy,2017-12-01,21,-1.581
growth_yoy,2018-01-01,21,8.769
growth_yoy,2018-02-01,21,8.667
growth_yoy,2018-03-01,21,6.168
growth_yoy,2018-04-01,21,7.537
growth_yoy,2018-05-01,21,2.447
growth_yoy,2018-06-01,21,5.483
growth_yoy,2018-07-01,21,4.677
growth_yoy,2018-08-01,21,6.443
growth_yoy,2018-09-01,21,5.806
growth_yoy,2018-10-01,21,5.02
growth_yoy,2018-11-01,21,2.915
growth_yoy,2018-12-01,21,8.205
growth_yoy,2019-01-01,21,4.522
growth_yoy,2019-02-01,21,6.174
growth_yoy,2019-03-01,21,8.002
growth_yoy,2019-04-01,21,3.15
growth_yoy,2019-05-01,21,3.506
growth_yoy,2019-06-01,21,5.149
growth_yoy,2019-07-01,21,6.705
growth_yoy,2019-08-01,21,3.742
growth_yoy,2019-09-01,21,0.792
growth_yoy,2019-10-01,21,1.56
growth_yoy,2019-11-01,21,4.435
growth_yoy,2019-12-01,21,3.225
growth_yoy,2020-01-01,21,4.009
growth_yoy,2020-02-01,21,5.501
growth_yoy,2020-03-01,21,3.529
growth_yoy,2020-04-01,21,4.457
growth_yoy,2020-05-01,21,3.043
growth_yoy,2020-06-01,21,36.103
growth_yoy,2020-07-01,21,21.187
growth_yoy,2020-08-01,21,23.038
growth_yoy,2020-09-01,21,24.568
growth_yoy,2020-10-01,21,17.947
growth_yoy,2020-11-01,21,13.811
growth_yoy,2020-12-01,21,17.538
growth_yoy,2021-01-01,21,18.921
growth_yoy,2021-02-01,21,21.369
growth_yoy,2021-03-01,21,23.824
growth_yoy,2021-04-01,21,14.126
growth_yoy,2021-05-01,21,7.287
growth_yoy,2021-06-01,21,11.019
growth_yoy,2021-07-01,21,8.911
growth_yoy,2021-08-01,21,12.969
growth_yoy,2021-09-01,21,14.714
growth_yoy,2021-10-01,21,18.444
growth_yoy,2021-11-01,21,19.168
growth_yoy,2021-12-01,21,21.108
growth_yoy,2022-01-01,21,19.987
growth_yoy,2022-02-01,21,5.394
growth_yoy,2022-03-01,21,6.001
growth_yoy,2022-04-01,21,6.691
growth_yoy,2022-05-01,21,3.672
growth_yoy,2022-06-01,21,4.397
growth_yoy,2022-07-01,21,9.518
growth_yoy,2022-08-01,21,8.593
growth_yoy,2022-09-01,21,3.406
growth_yoy,2022-10-01,21,2.364
growth_yoy,2022-11-01,21,1.844
growth_yoy,2022-12-01,21,4.914
growth_yoy,2023-01-01,21,3.383
growth_yoy,2023-02-01,21,9.045
growth_yoy,2023-03-01,21,4.988
growth_yoy,2023-04-01,21,2.488
growth_yoy,2023-05-01,21,3.331
growth_yoy,2023-06-01,21,-4.642
growth_yoy,2023-07-01,21,-3.806
growth_yoy,2023-08-01,21,-4.712
growth_yoy,2023-09-01,21,-6.68
growth_yoy,2023-10-01,21,-2.199
growth_yoy,2023-11-01,21,-6.457
growth_yoy,2023-12-01,21,-0.238
growth_yoy,2024-01-01,21,3.691
growth_yoy,2024-02-01,21,6.401
growth_yoy,2024-03-01,21,5.945
growth_yoy,2024-04-01,21,7.567
growth_yoy,2024-05-01,21,4.42
growth_yoy,2024-06-01,21,8.788
growth_yoy,2024-07-01,21,7.358
growth_yoy,2024-08-01,21,5.609
growth_yoy,2024-09-01,21,5.448
growth_yoy,2024-10-01,21,2.498
growth_yoy,2024-11-01,21,5.452
growth_yoy,2024-12-01,21,5.676
growth_yoy,2025-01-01,21,1.905
growth_yoy,2025-02-01,21,6.925
growth_yoy,2025-03-01,21,6.364
growth_yoy,2025-04-01,21,6.72
growth_yoy,2025-05-01,21,9.199
growth_yoy,2025-06-01,21,7.251
growth_yoy,2025-07-01,21,8.235
growth_yoy,2025-08-01,21,9.014
growth_yoy,2025-09-01,21,10.107
growth_yoy,2025-10-01,21,13.724
growth_yoy,2025-11-01,21,9.247
growth_yoy,2025-12-01,21,5.192
growth_yoy,2026-01-01,21,3.419
growth_yoy,2026-02-01,21,2.523
growth_yoy,2026-03-01,21,-0.666
growth_yoy,2026-04-01,21,5.291
growth_yoy,2026-05-01,21,2.494
growth_mom,2015-02-01,21,9.737
growth_mom,2015-03-01,21,1.634
growth_mom,2015-04-01,21,8.119
growth_mom,2015-05-01,21,15.537
growth_mom,2015-06-01,21,-19.124
growth_mom,2015-07-01,21,11.848
growth_mom,2015-08-01,21,-4.72
growth_mom,2015-09-01,21,13.379
growth_mom,2015-10-01,21,-9.034
growth_mom,2015-11-01,21,-12.352
growth_mom,2015-12-01,21,13.32
growth_mom,2016-01-01,21,-15.517
growth_mom,2016-02-01,21,10.167
growth_mom,2016-03-01,21,1.139
growth_mom,2016-04-01,21,9.645
growth_mom,2016-05-01,21,13.073
growth_mom,2016-06-01,21,-18.922
growth_mom,2016-07-01,21,10.601
growth_mom,2016-08-01,21,-0.791
growth_mom,2016-09-01,21,10.099
growth_mom,2016-10-01,21,-7.411
growth_mom,2016-11-01,21,-8.676
growth_mom,2016-12-01,21,7.509
growth_mom,2017-01-01,21,-16.572
growth_mom,2017-02-01,21,11.512
growth_mom,2017-03-01,21,4.736
growth_mom,2017-04-01,21,8.541
growth_mom,2017-05-01,21,12.471
growth_mom,2017-06-01,21,-22.258
growth_mom,2017-07-01,21,13.045
growth_mom,2017-08-01,21,-0.965
growth_mom,2017-09-01,21,9.293
growth_mom,2017-10-01,21,-1.653
growth_mom,2017-11-01,21,-6.793
growth_mom,2017-12-01,21,-5.113
growth_mom,2018-01-01,21,-7.799
growth_mom,2018-02-01,21,11.408
growth_mom,2018-03-01,21,2.327
growth_mom,2018-04-01,21,9.941
growth_mom,2018-05-01,21,7.148
growth_mom,2018-06-01,21,-19.955
growth_mom,2018-07-01,21,12.182
growth_mom,2018-08-01,21,0.706
growth_mom,2018-09-01,21,8.639
growth_mom,2018-10-01,21,-2.383
growth_mom,2018-11-01,21,-8.661
growth_mom,2018-12-01,21,-0.235
growth_mom,2019-01-01,21,-10.937
growth_mom,2019-02-01,21,13.17
growth_mom,2019-03-01,21,4.088
growth_mom,2019-04-01,21,5.002
growth_mom,2019-05-01,21,7.518
growth_mom,2019-06-01,21,-18.684
growth_mom,2019-07-01,21,13.842
growth_mom,2019-08-01,21,-2.09
growth_mom,2019-09-01,21,5.55
growth_mom,2019-10-01,21,-1.639
growth_mom,2019-11-01,21,-6.076
growth_mom,2019-12-01,21,-1.39
growth_mom,2020-01-01,21,-10.261
growth_mom,2020-02-01,21,14.794
growth_mom,2020-03-01,21,2.142
growth_mom,2020-04-01,21,5.943
growth_mom,2020-05-01,21,6.063
growth_mom,2020-06-01,21,7.404
growth_mom,2020-07-01,21,1.366
growth_mom,2020-08-01,21,-0.595
growth_mom,2020-09-01,21,6.863
growth_mom,2020-10-01,21,-6.867
growth_mom,2020-11-01,21,-9.37
growth_mom,2020-12-01,21,1.839
growth_mom,2021-01-01,21,-9.205
growth_mom,2021-02-01,21,17.157
growth_mom,2021-03-01,21,4.208
growth_mom,2021-04-01,21,-2.355
growth_mom,2021-05-01,21,-0.293
growth_mom,2021-06-01,21,11.141
growth_mom,2021-07-01,21,-0.559
growth_mom,2021-08-01,21,3.11
growth_mom,2021-09-01,21,8.514
growth_mom,2021-10-01,21,-3.839
growth_mom,2021-11-01,21,-8.816
growth_mom,2021-12-01,21,3.497
growth_mom,2022-01-01,21,-10.046
growth_mom,2022-02-01,21,2.908
growth_mom,2022-03-01,21,4.808
growth_mom,2022-04-01,21,-1.719
growth_mom,2022-05-01,21,-3.114
growth_mom,2022-06-01,21,11.918
growth_mom,2022-07-01,21,4.32
growth_mom,2022-08-01,21,2.238
growth_mom,2022-09-01,21,3.331
growth_mom,2022-10-01,21,-4.808
growth_mom,2022-11-01,21,-9.28
growth_mom,2022-12-01,21,6.618
growth_mom,2023-01-01,21,-11.359
growth_mom,2023-02-01,21,8.544
growth_mom,2023-03-01,21,0.909
growth_mom,2023-04-01,21,-4.06
growth_mom,2023-05-01,21,-2.317
growth_mom,2023-06-01,21,3.282
growth_mom,2023-07-01,21,5.234
growth_mom,2023-08-01,21,1.275
growth_mom,2023-09-01,21,1.197
growth_mom,2023-10-01,21,-0.238
growth_mom,2023-11-01,21,-13.229
growth_mom,2023-12-01,21,13.707
growth_mom,2024-01-01,21,-7.868
growth_mom,2024-02-01,21,11.381
growth_mom,2024-03-01,21,0.477
growth_mom,2024-04-01,21,-2.591
growth_mom,2024-05-01,21,-5.175
growth_mom,2024-06-01,21,7.602
growth_mom,2024-07-01,21,3.852
growth_mom,2024-08-01,21,-0.375
growth_mom,2024-09-01,21,1.042
growth_mom,2024-10-01,21,-3.028
growth_mom,2024-11-01,21,-10.729
growth_mom,2024-12-01,21,13.948
growth_mom,2025-01-01,21,-11.155
growth_mom,2025-02-01,21,16.868
growth_mom,2025-03-01,21,-0.051
growth_mom,2025-04-01,21,-2.266
growth_mom,2025-05-01,21,-2.972
growth_mom,2025-06-01,21,5.683
growth_mom,2025-07-01,21,4.804
growth_mom,2025-08-01,21,0.343
growth_mom,2025-09-01,21,2.055
growth_mom,2025-10-01,21,0.157
growth_mom,2025-11-01,21,-14.243
growth_mom,2025-12-01,21,9.719
growth_mom,2026-01-01,21,-12.653
growth_mom,2026-02-01,21,15.855
growth_mom,2026-03-01,21,-3.16
growth_mom,2026-04-01,21,3.596
growth_mom,2026-05-01,21,-5.55
abs,2015-01-01,22,97.788
abs,2015-02-01,22,90.974
abs,2015-03-01,22,97.714
abs,2015-04-01,22,94.481
abs,2015-05-01,22,100.741
abs,2015-06-01,22,97.051
abs,2015-07-01,22,102.601
abs,2015-08-01,22,102.657
abs,2015-09-01,22,104.633
abs,2015-10-01,22,104.749
abs,2015-11-01,22,103.508
abs,2015-12-01,22,103.101
abs,2016-01-01,22,101.009
abs,2016-02-01,22,95.072
abs,2016-03-01,22,102.225
abs,2016-04-01,22,99.42
abs,2016-05-01,22,104.596
abs,2016-06-01,22,101.313
abs,2016-07-01,22,104.708
abs,2016-08-01,22,106.336
abs,2016-09-01,22,106.898
abs,2016-10-01,22,107.594
abs,2016-11-01,22,107.147
abs,2016-12-01,22,107.466
abs,2017-01-01,22,104.459
abs,2017-02-01,22,101.366
abs,2017-03-01,22,105.767
abs,2017-04-01,22,103.869
abs,2017-05-01,22,109.032
abs,2017-06-01,22,106.281
abs,2017-07-01,22,111.325
abs,2017-08-01,22,111.179
abs,2017-09-01,22,111.226
abs,2017-10-01,22,114.103
abs,2017-11-01,22,110.534
abs,2017-12-01,22,111.634
abs,2018-01-01,22,107.932
abs,2018-02-01,22,104.304
abs,2018-03-01,22,108.682
abs,2018-04-01,22,106.965
abs,2018-05-01,22,112.118
abs,2018-06-01,22,111.786
abs,2018-07-01,22,116.946
abs,2018-08-01,22,117.416
abs,2018-09-01,22,117.832
abs,2018-10-01,22,121.645
abs,2018-11-01,22,114.571
abs,2018-12-01,22,120.611
abs,2019-01-01,22,114.784
abs,2019-02-01,22,110.362
abs,2019-03-01,22,114.331
abs,2019-04-01,22,114.335
abs,2019-05-01,22,119.632
abs,2019-06-01,22,116.178
abs,2019-07-01,22,122.287
abs,2019-08-01,22,122.503
abs,2019-09-01,22,120.757
abs,2019-10-01,22,123.015
abs,2019-11-01,22,121.138
abs,2019-12-01,22,127.863
abs,2020-01-01,22,121.253
abs,2020-02-01,22,120.295
abs,2020-03-01,22,133.449
abs,2020-04-01,22,125.118
abs,2020-05-01,22,131.278
abs,2020-06-01,22,162.935
abs,2020-07-01,22,167.506
abs,2020-08-01,22,162.335
abs,2020-09-01,22,166.296
abs,2020-10-01,22,171.869
abs,2020-11-01,22,165.163
abs,2020-12-01,22,174.525
abs,2021-01-01,22,176.433
abs,2021-02-01,22,169.3
abs,2021-03-01,22,197.323
abs,2021-04-01,22,189.504
abs,2021-05-01,22,181.515
abs,2021-06-01,22,204.285
abs,2021-07-01,22,187.674
abs,2021-08-01,22,177.478
abs,2021-09-01,22,166.796
abs,2021-10-01,22,164.935
abs,2021-11-01,22,160.44
abs,2021-12-01,22,165.453
abs,2022-01-01,22,158.476
abs,2022-02-01,22,150.647
abs,2022-03-01,22,165.836
abs,2022-04-01,22,168.679
abs,2022-05-01,22,154.345
abs,2022-06-01,22,174.879
abs,2022-07-01,22,171.502
abs,2022-08-01,22,169.984
abs,2022-09-01,22,161.813
abs,2022-10-01,22,157.715
abs,2022-11-01,22,150.204
abs,2022-12-01,22,150.906
abs,2023-01-01,22,142.431
abs,2023-02-01,22,139.787
abs,2023-03-01,22,155.526
abs,2023-04-01,22,145.298
abs,2023-05-01,22,147.121
abs,2023-06-01,22,161.702
abs,2023-07-01,22,161.608
abs,2023-08-01,22,162.162
abs,2023-09-01,22,158.89
abs,2023-10-01,22,157.234
abs,2023-11-01,22,151.484
abs,2023-12-01,22,148.283
abs,2024-01-01,22,153.972
abs,2024-02-01,22,146.144
abs,2024-03-01,22,159.253
abs,2024-04-01,22,155.596
abs,2024-05-01,22,154.863
abs,2024-06-01,22,169.592
abs,2024-07-01,22,176.55
abs,2024-08-01,22,177.222
abs,2024-09-01,22,168.944
abs,2024-10-01,22,171.343
abs,2024-11-01,22,165.531
abs,2024-12-01,22,161.548
abs,2025-01-01,22,165.382
abs,2025-02-01,22,152.965
abs,2025-03-01,22,165.845
abs,2025-04-01,22,161.01
abs,2025-05-01,22,153.472
abs,2025-06-01,22,166.519
abs,2025-07-01,22,174.677
abs,2025-08-01,22,175.146
abs,2025-09-01,22,167.711
abs,2025-10-01,22,170.51
abs,2025-11-01,22,161.562
abs,2025-12-01,22,159.593
abs,2026-01-01,22,164.601
abs,2026-02-01,22,148.585
abs,2026-03-01,22,161.674
abs,2026-04-01,22,167.777
abs,2026-05-01,22,152.878
growth_yoy,2016-01-01,22,3.293
growth_yoy,2016-02-01,22,4.504
growth_yoy,2016-03-01,22,4.616
growth_yoy,2016-04-01,22,5.227
growth_yoy,2016-05-01,22,3.827
growth_yoy,2016-06-01,22,4.391
growth_yoy,2016-07-01,22,2.054
growth_yoy,2016-08-01,22,3.584
growth_yoy,2016-09-01,22,2.164
growth_yoy,2016-10-01,22,2.716
growth_yoy,2016-11-01,22,3.516
growth_yoy,2016-12-01,22,4.233
growth_yoy,2017-01-01,22,3.416
growth_yoy,2017-02-01,22,6.62
growth_yoy,2017-03-01,22,3.465
growth_yoy,2017-04-01,22,4.474
growth_yoy,2017-05-01,22,4.241
growth_yoy,2017-06-01,22,4.904
growth_yoy,2017-07-01,22,6.319
growth_yoy,2017-08-01,22,4.555
growth_yoy,2017-09-01,22,4.049
growth_yoy,2017-10-01,22,6.05
growth_yoy,2017-11-01,22,3.16
growth_yoy,2017-12-01,22,3.879
growth_yoy,2018-01-01,22,3.325
growth_yoy,2018-02-01,22,2.898
growth_yoy,2018-03-01,22,2.756
growth_yoy,2018-04-01,22,2.981
growth_yoy,2018-05-01,22,2.83
growth_yoy,2018-06-01,22,5.179
growth_yoy,2018-07-01,22,5.049
growth_yoy,2018-08-01,22,5.61
growth_yoy,2018-09-01,22,5.94
growth_yoy,2018-10-01,22,6.61
growth_yoy,2018-11-01,22,3.653
growth_yoy,2018-12-01,22,8.041
growth_yoy,2019-01-01,22,6.348
growth_yoy,2019-02-01,22,5.809
growth_yoy,2019-03-01,22,5.198
growth_yoy,2019-04-01,22,6.89
growth_yoy,2019-05-01,22,6.703
growth_yoy,2019-06-01,22,3.93
growth_yoy,2019-07-01,22,4.567
growth_yoy,2019-08-01,22,4.332
growth_yoy,2019-09-01,22,2.482
growth_yoy,2019-10-01,22,1.126
growth_yoy,2019-11-01,22,5.732
growth_yoy,2019-12-01,22,6.013
growth_yoy,2020-01-01,22,5.635
growth_yoy,2020-02-01,22,9.0
growth_yoy,2020-03-01,22,16.721
growth_yoy,2020-04-01,22,9.432
growth_yoy,2020-05-01,22,9.735
growth_yoy,2020-06-01,22,40.246
growth_yoy,2020-07-01,22,36.977
growth_yoy,2020-08-01,22,32.515
growth_yoy,2020-09-01,22,37.712
growth_yoy,2020-10-01,22,39.714
growth_yoy,2020-11-01,22,36.342
growth_yoy,2020-12-01,22,36.494
growth_yoy,2021-01-01,22,45.508
growth_yoy,2021-02-01,22,40.737
growth_yoy,2021-03-01,22,47.864
growth_yoy,2021-04-01,22,51.46
growth_yoy,2021-05-01,22,38.267
growth_yoy,2021-06-01,22,25.378
growth_yoy,2021-07-01,22,12.04
growth_yoy,2021-08-01,22,9.328
growth_yoy,2021-09-01,22,0.301
growth_yoy,2021-10-01,22,-4.035
growth_yoy,2021-11-01,22,-2.859
growth_yoy,2021-12-01,22,-5.198
growth_yoy,2022-01-01,22,-10.178
growth_yoy,2022-02-01,22,-11.018
growth_yoy,2022-03-01,22,-15.957
growth_yoy,2022-04-01,22,-10.99
growth_yoy,2022-05-01,22,-14.968
growth_yoy,2022-06-01,22,-14.395
growth_yoy,2022-07-01,22,-8.617
growth_yoy,2022-08-01,22,-4.222
growth_yoy,2022-09-01,22,-2.987
growth_yoy,2022-10-01,22,-4.377
growth_yoy,2022-11-01,22,-6.38
growth_yoy,2022-12-01,22,-8.792
growth_yoy,2023-01-01,22,-10.124
growth_yoy,2023-02-01,22,-7.209
growth_yoy,2023-03-01,22,-6.217
growth_yoy,2023-04-01,22,-13.861
growth_yoy,2023-05-01,22,-4.681
growth_yoy,2023-06-01,22,-7.535
growth_yoy,2023-07-01,22,-5.769
growth_yoy,2023-08-01,22,-4.602
growth_yoy,2023-09-01,22,-1.807
growth_yoy,2023-10-01,22,-0.305
growth_yoy,2023-11-01,22,0.852
growth_yoy,2023-12-01,22,-1.738
growth_yoy,2024-01-01,22,8.103
growth_yoy,2024-02-01,22,4.548
growth_yoy,2024-03-01,22,2.396
growth_yoy,2024-04-01,22,7.087
growth_yoy,2024-05-01,22,5.263
growth_yoy,2024-06-01,22,4.879
growth_yoy,2024-07-01,22,9.246
growth_yoy,2024-08-01,22,9.287
growth_yoy,2024-09-01,22,6.327
growth_yoy,2024-10-01,22,8.974
growth_yoy,2024-11-01,22,9.273
growth_yoy,2024-12-01,22,8.945
growth_yoy,2025-01-01,22,7.41
growth_yoy,2025-02-01,22,4.668
growth_yoy,2025-03-01,22,4.139
growth_yoy,2025-04-01,22,3.479
growth_yoy,2025-05-01,22,-0.898
growth_yoy,2025-06-01,22,-1.812
growth_yoy,2025-07-01,22,-1.061
growth_yoy,2025-08-01,22,-1.172
growth_yoy,2025-09-01,22,-0.729
growth_yoy,2025-10-01,22,-0.486
growth_yoy,2025-11-01,22,-2.398
growth_yoy,2025-12-01,22,-1.21
growth_yoy,2026-01-01,22,-0.472
growth_yoy,2026-02-01,22,-2.863
growth_yoy,2026-03-01,22,-2.515
growth_yoy,2026-04-01,22,4.203
growth_yoy,2026-05-01,22,-0.388
growth_mom,2015-02-01,22,-6.968
growth_mom,2015-03-01,22,7.408
growth_mom,2015-04-01,22,-3.308
growth_mom,2015-05-01,22,6.626
growth_mom,2015-06-01,22,-3.663
growth_mom,2015-07-01,22,5.718
growth_mom,2015-08-01,22,0.054
growth_mom,2015-09-01,22,1.925
growth_mom,2015-10-01,22,0.111
growth_mom,2015-11-01,22,-1.185
growth_mom,2015-12-01,22,-0.393
growth_mom,2016-01-01,22,-2.029
growth_mom,2016-02-01,22,-5.877
growth_mom,2016-03-01,22,7.524
growth_mom,2016-04-01,22,-2.743
growth_mom,2016-05-01,22,5.206
growth_mom,2016-06-01,22,-3.14
growth_mom,2016-07-01,22,3.352
growth_mom,2016-08-01,22,1.554
growth_mom,2016-09-01,22,0.528
growth_mom,2016-10-01,22,0.651
growth_mom,2016-11-01,22,-0.415
growth_mom,2016-12-01,22,0.297
growth_mom,2017-01-01,22,-2.797
growth_mom,2017-02-01,22,-2.962
growth_mom,2017-03-01,22,4.342
growth_mom,2017-04-01,22,-1.795
growth_mom,2017-05-01,22,4.971
growth_mom,2017-06-01,22,-2.523
growth_mom,2017-07-01,22,4.746
growth_mom,2017-08-01,22,-0.131
growth_mom,2017-09-01,22,0.042
growth_mom,2017-10-01,22,2.587
growth_mom,2017-11-01,22,-3.128
growth_mom,2017-12-01,22,0.996
growth_mom,2018-01-01,22,-3.316
growth_mom,2018-02-01,22,-3.362
growth_mom,2018-03-01,22,4.197
growth_mom,2018-04-01,22,-1.579
growth_mom,2018-05-01,22,4.817
growth_mom,2018-06-01,22,-0.296
growth_mom,2018-07-01,22,4.617
growth_mom,2018-08-01,22,0.402
growth_mom,2018-09-01,22,0.354
growth_mom,2018-10-01,22,3.236
growth_mom,2018-11-01,22,-5.815
growth_mom,2018-12-01,22,5.271
growth_mom,2019-01-01,22,-4.831
growth_mom,2019-02-01,22,-3.853
growth_mom,2019-03-01,22,3.596
growth_mom,2019-04-01,22,0.003
growth_mom,2019-05-01,22,4.633
growth_mom,2019-06-01,22,-2.887
growth_mom,2019-07-01,22,5.258
growth_mom,2019-08-01,22,0.176
growth_mom,2019-09-01,22,-1.425
growth_mom,2019-10-01,22,1.87
growth_mom,2019-11-01,22,-1.525
growth_mom,2019-12-01,22,5.551
growth_mom,2020-01-01,22,-5.17
growth_mom,2020-02-01,22,-0.79
growth_mom,2020-03-01,22,10.934
growth_mom,2020-04-01,22,-6.242
growth_mom,2020-05-01,22,4.923
growth_mom,2020-06-01,22,24.115
growth_mom,2020-07-01,22,2.805
growth_mom,2020-08-01,22,-3.087
growth_mom,2020-09-01,22,2.44
growth_mom,2020-10-01,22,3.351
growth_mom,2020-11-01,22,-3.902
growth_mom,2020-12-01,22,5.669
growth_mom,2021-01-01,22,1.093
growth_mom,2021-02-01,22,-4.043
growth_mom,2021-03-01,22,16.552
growth_mom,2021-04-01,22,-3.962
growth_mom,2021-05-01,22,-4.216
growth_mom,2021-06-01,22,12.545
growth_mom,2021-07-01,22,-8.131
growth_mom,2021-08-01,22,-5.433
growth_mom,2021-09-01,22,-6.019
growth_mom,2021-10-01,22,-1.116
growth_mom,2021-11-01,22,-2.725
growth_mom,2021-12-01,22,3.125
growth_mom,2022-01-01,22,-4.217
growth_mom,2022-02-01,22,-4.941
growth_mom,2022-03-01,22,10.083
growth_mom,2022-04-01,22,1.714
growth_mom,2022-05-01,22,-8.498
growth_mom,2022-06-01,22,13.304
growth_mom,2022-07-01,22,-1.931
growth_mom,2022-08-01,22,-0.885
growth_mom,2022-09-01,22,-4.807
growth_mom,2022-10-01,22,-2.533
growth_mom,2022-11-01,22,-4.762
growth_mom,2022-12-01,22,0.467
growth_mom,2023-01-01,22,-5.616
growth_mom,2023-02-01,22,-1.857
growth_mom,2023-03-01,22,11.26
growth_mom,2023-04-01,22,-6.576
growth_mom,2023-05-01,22,1.254
growth_mom,2023-06-01,22,9.911
growth_mom,2023-07-01,22,-0.059
growth_mom,2023-08-01,22,0.343
growth_mom,2023-09-01,22,-2.018
growth_mom,2023-10-01,22,-1.042
growth_mom,2023-11-01,22,-3.657
growth_mom,2023-12-01,22,-2.113
growth_mom,2024-01-01,22,3.836
growth_mom,2024-02-01,22,-5.084
growth_mom,2024-03-01,22,8.97
growth_mom,2024-04-01,22,-2.296
